   n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
  56,            55,               0,             25,       156,           0,        200
  57,            56,               0,             28,       159,           0,        205
  58,            57,               0,             27,       163,           0,        207
  59,            58,               0,             27,       167,           0,        211
  60,            59,               0,             28,       172,           0,        216
  61,            60,               0,             28,       176,           0,        216
  62,            61,               0,             22,       181,           0,        214
  63,            62,               0,             24,       186,           0,        190
  64,            63,               0,             25,       192,           0,        197
  65,            64,               0,             24,       193,           0,        200
  66,            65,               0,             26,       195,           0,        203
  67,            66,               0,             25,       197,           0,        206
  68,            67,               0,             28,       200,           0,        210
  69,            68,               0,             27,       202,           0,        211
  70,            69,               0,             26,       205,           0,        214
  71,            70,               0,             27,       208,           0,        217
  72,            71,               0,             29,       212,           0,        221
  73,            72,               0,             27,       214,           0,        224
  74,            73,               0,             29,       217,           0,        228
  75,            74,               0,             29,       220,           0,        231
  76,            75,               0,             29,       224,           0,        233
  77,            76,               0,             30,       227,           0,        236
  78,            77,               0,             30,       231,           0,        239
  79,            78,               0,             30,       235,           0,        243
  80,            79,               0,             30,       240,           0,        247
  81,            80,               0,             31,       242,           0,        251
  82,            81,               0,             31,       245,           0,        255
  83,            82,               0,             31,       248,           0,        257
  84,            83,               0,             32,       252,           0,        261
  85,            84,               0,             32,       255,           0,        264
  86,            85,               0,             32,       259,           0,        268
  87,            86,               0,             34,       263,           0,        273
  88,            87,               0,             36,       268,           0,        279
  89,            88,               0,             35,       271,           0,        282
  90,            89,               0,             36,       275,           0,        326
  91,            90,               0,             36,       279,           0,        293
  92,            91,               0,             37,       284,           0,        251
  93,            92,               0,             31,       288,           0,        272
  94,            93,               0,             32,       293,           0,        285
  95,            94,               0,             33,       298,           0,        290
  96,            95,               0,             45,       304,           0,        302
  97,            96,               0,             33,       306,           0,        283
  98,            97,               0,             32,       309,           0,        294
  99,            98,               0,             33,       312,           0,        275
 100,            99,               0,             35,       316,           0,        293
 101,           100,               0,             35,       319,           0,        279
 102,           101,               0,             35,       323,           0,        288
 103,           102,               0,             36,       327,           0,        293
 104,           103,               0,             37,       332,           0,        298
 105,           104,               0,             36,       335,           0,        302
 106,           105,               0,             37,       339,           0,        303
 107,           106,               0,             37,       343,           0,        312
 108,           107,               0,             39,       348,           0,        313
