      n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
 739000,       1080224,          341225,         183940,   7256553,           0,    2156090
 740000,       1081662,          341663,         184140,   7267066,           0,    2163548
 741000,       1083183,          342184,         184332,   7278770,           0,    2161625
 742000,       1084619,          342620,         186942,   7289025,           0,    2169131
 743000,       1086049,          343050,         185764,   7299715,           0,    2165910
 744000,       1087474,          343475,         185141,   7311526,           0,    2171501
 745000,       1088940,          343941,         185467,   7323189,           0,    2177021
 746000,       1090405,          344406,         185904,   7334554,           0,    2188842
 747000,       1091868,          344869,         185892,   7345377,           0,    2192549
 748000,       1093312,          345313,         186037,   7356271,           0,    2183748
 749000,       1094806,          345807,         186532,   7368320,           0,    2192505
 750000,       1096284,          346285,         188424,   7379989,           0,    2195828
 751000,       1097747,          346748,         186804,   7392110,           0,    2196467
 752000,       1099208,          347209,         186978,   7404410,           0,    2201101
 753000,       1100682,          347683,         187426,   7416547,           0,    2206570
 754000,       1102178,          348179,         187638,   7428773,           0,    2209300
 755000,       1103617,          348618,         187914,   7438582,           0,    2207497
 756000,       1105131,          349132,         188045,   7448673,           0,    2216278
 757000,       1106542,          349543,         190486,   7459353,           0,    2225673
 758000,       1108002,          350003,         191902,   7470604,           0,    2219436
 759000,       1109472,          350473,         189019,   7480885,           0,    2221760
 760000,       1110943,          350944,         189207,   7492262,           0,    2221618
 761000,       1112399,          351400,         189138,   7503808,           0,    2232831
 762000,       1113845,          351846,         189586,   7515688,           0,    2230592
 763000,       1115294,          352295,         190944,   7525865,           0,    2236438
 764000,       1116777,          352778,         190351,   7537321,           0,    2236876
 765000,       1118248,          353249,         190667,   7548197,           0,    2235604
 766000,       1119748,          353749,         190639,   7561210,           0,    2244663
 767000,       1121183,          354184,         190807,   7572389,           0,    2243255
 768000,       1122597,          354598,         191200,   7584615,           0,    2309812
 769000,       1124104,          355105,         195539,   7596939,           0,    2284080
 770000,       1125537,          355538,         197304,   7610172,           0,    2264219
 771000,       1127055,          356056,         192475,   7620590,           0,    2264858
 772000,       1128525,          356526,         192416,   7631642,           0,    2264771
 773000,       1129996,          356997,         293123,   7643170,           0,    2272916
 774000,       1131443,          357444,         192833,   7655220,           0,    2268679
 775000,       1132935,          357936,         195667,   7666726,           0,    2274518
 776000,       1134363,          358364,         193504,   7679020,           0,    2296598
 777000,       1135830,          358831,         197575,   7690756,           0,    2284589
 778000,       1137333,          359334,         196133,   7704028,           0,    2313018
 779000,       1138753,          359754,         194076,   7715806,           0,    2285267
 780000,       1140212,          360213,         194404,   7727752,           0,    2291034
 781000,       1141688,          360689,         194503,   7740447,           0,    2295691
 782000,       1143150,          361151,         194845,   7753186,           0,    2306227
 783000,       1144627,          361628,         195960,   7765689,           0,    2310127
 784000,       1146100,          362101,         195348,   7778991,           0,    2303828
 785000,       1147588,          362589,         195688,   7792423,           0,    2305718
 786000,       1149081,          363082,         196016,   7806011,           0,    2311980
 787000,       1150570,          363571,         195914,   7816368,           0,    2347062
 788000,       1152017,          364018,         200706,   7823720,           0,    2323662
 789000,       1153491,          364492,         197059,   7832074,           0,    2357883
 790000,       1154970,          364971,         197134,   7840742,           0,    2329642
 791000,       1156459,          365460,         197035,   7848893,           0,    2330644
 792000,       1157927,          365928,         197145,   7857428,           0,    2332129
 793000,       1159352,          366353,         197478,   7866549,           0,    2346827
 794000,       1160825,          366826,         197526,   7875788,           0,    2336877
 795000,       1162300,          367301,         197983,   7885716,           0,    2335527
 796000,       1163760,          367761,         198007,   7893998,           0,    2344148
 797000,       1165235,          368236,         198380,   7902944,           0,    2347296
 798000,       1166697,          368698,         198896,   7912427,           0,    2349914
 799000,       1168165,          369166,         198894,   7922229,           0,    2349041
 800000,       1169630,          369631,         199449,   7931609,           0,    2352857
 801000,       1171090,          370091,         199678,   7941611,           0,    2355984
 802000,       1172513,          370514,         200234,   7951825,           0,    2361575
 803000,       1173950,          370951,         206722,   7962716,           0,    2365864
 804000,       1175450,          371451,         199988,   7970796,           0,    2379072
 805000,       1176908,          371909,         200351,   7979737,           0,    2363041
 806000,       1178369,          372370,         201771,   7988925,           0,    2371142
 807000,       1179871,          372872,         201049,   7999168,           0,    2376164
 808000,       1181321,          373322,         200883,   8008416,           0,    2371563
 809000,       1182772,          373773,         201230,   8018519,           0,    2381723
 810000,       1184253,          374254,         201792,   8028913,           0,    2412134
 811000,       1185753,          374754,         202213,   8039385,           0,    2386965
 812000,       1187204,          375205,         202280,   8048554,           0,    2390197
 813000,       1188654,          375655,         202752,   8058667,           0,    2387069
 814000,       1190154,          376155,         204632,   8068975,           0,    2394727
 815000,       1191590,          376591,         203233,   8079872,           0,    2398658
 816000,       1193074,          377075,         203860,   8089969,           0,    2395955
 817000,       1194551,          377552,         203184,   8100940,           0,    2408456
 818000,       1196007,          378008,         203630,   8112250,           0,    2415071
 819000,       1197469,          378470,         204010,   8124000,           0,    2410701
 820000,       1198911,          378912,         204333,   8132715,           0,    2419800
 821000,       1200340,          379341,         204709,   8141338,           0,    2417646
 822000,       1201815,          379816,         210786,   8151058,           0,    2417163
 823000,       1203312,          380313,         204945,   8160429,           0,    2425473
 824000,       1204774,          380775,         205201,   8170062,           0,    2424745
 825000,       1206195,          381196,         205471,   8179585,           0,    2456063
 826000,       1207645,          381646,         205724,   8189714,           0,    2433533
 827000,       1209097,          382098,         206614,   8200151,           0,    2430943
 828000,       1210567,          382568,         206097,   8210479,           0,    2468489
 829000,       1212039,          383040,         210075,   8219948,           0,    2469227
 830000,       1213503,          383504,         207461,   8229979,           0,    2452103
 831000,       1214942,          383943,         208506,   8240830,           0,    2451348
 832000,       1216413,          384414,         206997,   8251042,           0,    2451046
 833000,       1217865,          384866,         207339,   8261538,           0,    2453910
 834000,       1219362,          385363,         207715,   8272611,           0,    2462500
 835000,       1220767,          385768,         211921,   8284021,           0,    2456881
 836000,       1222239,          386240,         211718,   8295427,           0,    2465333
 837000,       1223705,          386706,         208280,   8304791,           0,    2478986
 838000,       1225170,          387171,         208666,   8315241,           0,    2466356
 839000,       1226671,          387672,         208703,   8325371,           0,    2472681
 840000,       1228091,          388092,         208104,   8335672,           0,    2517244
 841000,       1229573,          388574,         210196,   8346248,           0,    2476212
 842000,       1231048,          389049,         209678,   8357469,           0,    2487303
 843000,       1232501,          389502,         210124,   8368415,           0,    2487150
 844000,       1233929,          389930,         210459,   8380184,           0,    2499458
 845000,       1235386,          390387,         210351,   8390587,           0,    2520354
 846000,       1236858,          390859,         210603,   8402026,           0,    2494904
 847000,       1238353,          391354,         210633,   8412924,           0,    2493103
 848000,       1239827,          391828,         212298,   8424963,           0,    2504354
 849000,       1241294,          392295,         211227,   8436422,           0,    2509835
 850000,       1242747,          392748,         211578,   8447963,           0,    2506585
 851000,       1244179,          393180,         211845,   8460508,           0,    2529540
 852000,       1245654,          393655,         212203,   8473612,           0,    2518116
 853000,       1247160,          394161,         213122,   8482159,           0,    2522723
 854000,       1248605,          394606,         212647,   8490315,           0,    2528013
 855000,       1250061,          395062,         212846,   8499891,           0,    2523015
 856000,       1251533,          395534,         215215,   8509505,           0,    2534674
 857000,       1253006,          396007,         213499,   8518912,           0,    2578349
 858000,       1254462,          396463,         215904,   8529040,           0,    2586499
 859000,       1255963,          396964,         214850,   8539076,           0,    2542277
 860000,       1257432,          397433,         214287,   8550138,           0,    2552146
 861000,       1258893,          397894,         214308,   8559397,           0,    2550499
 862000,       1260376,          398377,         214528,   8568927,           0,    2545102
 863000,       1261848,          398849,         214784,   8579383,           0,    2548560
 864000,       1263298,          399299,         215075,   8590459,           0,    2555104
 865000,       1264759,          399760,         215272,   8600739,           0,    2566057
 866000,       1266242,          400243,         215681,   8610972,           0,    2562963
 867000,       1267689,          400690,         216285,   8622191,           0,    2578126
 868000,       1269183,          401184,         216964,   8633821,           0,    2566165
 869000,       1270696,          401697,         217070,   8644785,           0,    2572288
 870000,       1272191,          402192,         216665,   8654500,           0,    2575367
 871000,       1273630,          402631,         218864,   8663873,           0,    2574014
 872000,       1275101,          403102,         217041,   8675100,           0,    2583831
 873000,       1276586,          403587,         217443,   8685163,           0,    2591670
 874000,       1278092,          404093,         217950,   8696413,           0,    2583994
 875000,       1279525,          404526,         218715,   8707118,           0,    2591482
 876000,       1280999,          405000,         218199,   8718551,           0,    2591910
 877000,       1282440,          405441,         218611,   8729186,           0,    2593044
 878000,       1283873,          405874,         219038,   8739836,           0,    2592793
 879000,       1285348,          406349,         219044,   8751207,           0,    2649381
 880000,       1286838,          406839,         220660,   8762581,           0,    2598464
 881000,       1288289,          407290,         223533,   8774088,           0,    2601899
 882000,       1289714,          407715,         221651,   8786124,           0,    2611329
 883000,       1291167,          408168,         220863,   8798293,           0,    2610837
 884000,       1292591,          408592,         220385,   8810765,           0,    2628134
 885000,       1294016,          409017,         222122,   8822422,           0,    2620527
 886000,       1295492,          409493,         220822,   8831797,           0,    2624316
 887000,       1296977,          409978,         220943,   8841937,           0,    2624118
 888000,       1298478,          410479,         222054,   8851993,           0,    2630223
 889000,       1299903,          410904,         221486,   8862923,           0,    2642977
 890000,       1301359,          411360,         221630,   8872842,           0,    2635226
 891000,       1302785,          411786,         223679,   8884562,           0,    2689297
 892000,       1304243,          412244,         222057,   8895874,           0,    2646063
 893000,       1305711,          412712,         222752,   8907698,           0,    2666954
 894000,       1307195,          413196,         223994,   8917670,           0,    2644874
 895000,       1308664,          413665,         222957,   8929267,           0,    2697537
 896000,       1310125,          414126,         224242,   8939936,           0,    2668133
 897000,       1311637,          414638,         224627,   8952247,           0,    2666121
 898000,       1313085,          415086,         223025,   8962665,           0,    2717416
 899000,       1314563,          415564,         223690,   8974775,           0,    2671483
 900000,       1316000,          416001,         225693,   8987430,           0,    2672036
 901000,       1317402,          416403,         225171,   9000150,           0,    2685746
 902000,       1318861,          416862,         227437,   9010535,           0,    2675276
 903000,       1320298,          417299,         224996,   9021328,           0,    2673888
 904000,       1321733,          417734,         229200,   9032143,           0,    2681123
 905000,       1323210,          418211,         225450,   9044333,           0,    2690474
 906000,       1324657,          418658,         225867,   9055237,           0,    2686480
 907000,       1326100,          419101,         226090,   9067625,           0,    2701841
 908000,       1327526,          419527,         226129,   9079824,           0,    2697973
 909000,       1328982,          419983,         227989,   9092307,           0,    2699069
 910000,       1330469,          420470,         227161,   9104483,           0,    2737607
 911000,       1331947,          420948,         228487,   9115655,           0,    2722079
 912000,       1333392,          421393,         229780,   9127853,           0,    2713514
 913000,       1334847,          421848,         230212,   9140532,           0,    2713904
 914000,       1336327,          422328,         228184,   9152770,           0,    2719970
 915000,       1337831,          422832,         228067,   9165683,           0,    2717660
 916000,       1339301,          423302,         228767,   9178274,           0,    2719511
 917000,       1340732,          423733,         230774,   9192424,           0,    2719033
 918000,       1342192,          424193,         228518,   9203446,           0,    2725878
 919000,       1343630,          424631,         230806,   9211754,           0,    2738164
 920000,       1345094,          425095,         229374,   9220608,           0,    2733051
 921000,       1346547,          425548,         232813,   9230147,           0,    2735208
 922000,       1347994,          425995,         236351,   9240096,           0,    2742142
 923000,       1349426,          426427,         232203,   9249346,           0,    2739046
 924000,       1350914,          426915,         230158,   9259366,           0,    2743150
 925000,       1352386,          427387,         233887,   9269814,           0,    2745835
 926000,       1353887,          427888,         231119,   9280762,           0,    2759922
 927000,       1355349,          428350,         231089,   9289048,           0,    2783771
 928000,       1356827,          428828,         231812,   9300037,           0,    2757569
 929000,       1358267,          429268,         231349,   9310506,           0,    2766468
 930000,       1359727,          429728,         232375,   9320521,           0,    2764315
 931000,       1361189,          430190,         231759,   9331251,           0,    2769999
 932000,       1362687,          430688,         232182,   9341931,           0,    2771328
 933000,       1364151,          431152,         232535,   9353141,           0,    2786244
 934000,       1365640,          431641,         232878,   9364901,           0,    2777602
 935000,       1367088,          432089,         232768,   9374407,           0,    2778226
 936000,       1368530,          432531,         234598,   9384340,           0,    2783724
 937000,       1370029,          433030,         233159,   9394042,           0,    2783329
 938000,       1371464,          433465,         233766,   9405027,           0,    2788856
 939000,       1372947,          433948,         238336,   9415457,           0,    2794354
 940000,       1374423,          434424,         237071,   9426924,           0,    2805980
 941000,       1375862,          434863,         234571,   9437390,           0,    2800690
 942000,       1377316,          435317,         233669,   9449557,           0,    2849714
 943000,       1378764,          435765,         235135,   9459025,           0,    2814521
 944000,       1380243,          436244,         235416,   9470225,           0,    2821977
 945000,       1381687,          436688,         236563,   9481432,           0,    2817584
 946000,       1383132,          437133,         235710,   9493034,           0,    2821161
 947000,       1384588,          437589,         235906,   9504171,           0,    2817223
 948000,       1385988,          437989,         235872,   9516083,           0,    2823066
 949000,       1387484,          438485,         236548,   9528052,           0,    2820904
 950000,       1388937,          438938,         237851,   9541137,           0,    2839107
 951000,       1390398,          439399,         240885,   9551069,           0,    2829612
 952000,       1391851,          439852,         243524,   9560513,           0,    2829700
 953000,       1393301,          440302,         237342,   9571423,           0,    2837743
 954000,       1394785,          440786,         238496,   9581706,           0,    2833135
 955000,       1396237,          441238,         242353,   9591691,           0,    2838411
 956000,       1397670,          441671,         238136,   9602604,           0,    2842567
 957000,       1399130,          442131,         238050,   9613337,           0,    2852099
 958000,       1400612,          442613,         240123,   9625027,           0,    2849313
 959000,       1402085,          443086,         239061,   9636181,           0,    2848721
 960000,       1403554,          443555,         242055,   9646130,           0,    2857250
 961000,       1405025,          444026,         239078,   9657448,           0,    2860946
 962000,       1406472,          444473,         239450,   9669068,           0,    2862310
 963000,       1407973,          444974,         241173,   9680643,           0,    2865673
 964000,       1409410,          445411,         240255,   9692010,           0,    2870449
 965000,       1410872,          445873,         240192,   9704431,           0,    2877169
 966000,       1412300,          446301,         240967,   9716335,           0,    2878630
 967000,       1413811,          446812,         245425,   9728885,           0,    2888118
 968000,       1415271,          447272,         241704,   9739050,           0,    2885201
 969000,       1416732,          447733,         242438,   9750036,           0,    2890455
 970000,       1418183,          448184,         241562,   9761191,           0,    2888240
 971000,       1419613,          448614,         242363,   9773271,           0,    2896182
 972000,       1421036,          449037,         244154,   9784584,           0,    2897983
 973000,       1422532,          449533,         244499,   9796563,           0,    2907114
 974000,       1423969,          449970,         242912,   9808801,           0,    2907400
 975000,       1425420,          450421,         243164,   9821933,           0,    2913469
 976000,       1426878,          450879,         242742,   9831885,           0,    2930659
 977000,       1428327,          451328,         243807,   9844200,           0,    2913554
 978000,       1429834,          451835,         243726,   9856861,           0,    2920233
 979000,       1431278,          452279,         244271,   9869898,           0,    2916800
 980000,       1432771,          452772,         244688,   9881991,           0,    2922807
 981000,       1434245,          453246,         244435,   9895342,           0,    2927865
 982000,       1435673,          453674,         246499,   9908259,           0,    2935045
 983000,       1437128,          454129,         255486,   9921638,           0,    2932643
 984000,       1438627,          454628,         249133,   9930958,           0,    2935850
 985000,       1440096,          455097,         245745,   9941136,           0,    2947156
 986000,       1441572,          455573,         245842,   9951376,           0,    2943719
 987000,       1443042,          456043,         245947,   9961712,           0,    2952324
 988000,       1444471,          456472,         247465,   9971925,           0,    2945827
 989000,       1445966,          456967,         247513,   9982907,           0,    2957466
 990000,       1447434,          457435,         246284,   9994180,           0,    2956795
 991000,       1448898,          457899,         246890,  10005693,           0,    2963379
 992000,       1450345,          458346,         248923,  10015668,           0,    3019033
 993000,       1451836,          458837,         248752,  10026674,           0,    3009960
 994000,       1453338,          459339,         248206,  10037960,           0,    2979217
 995000,       1454799,          459800,         248069,  10049723,           0,    2973579
 996000,       1456247,          460248,         247989,  10061255,           0,    2979052
 997000,       1457703,          460704,         248232,  10072774,           0,    2976136
 998000,       1459155,          461156,         249008,  10084426,           0,    2987171
 999000,       1460616,          461617,         248856,  10097176,           0,    2986491
1000000,       1462084,          462085,         248847,  10108805,           0,    2991722
